2011,4,23,2.8,0.5,3.5,391,-6
2011,5,0,2.9,0.8,3.2,401,-6
2011,5,1,3.1,1.3,2.7,404,-6
2011,5,2,2.7,2.3,2.8,392,-3
2011,5,3,1.6,0.6,3.3,381,-1
2011,5,4,1.9,0.8,3.3,375,-1
2011,5,5,2.4,1,3.6,364,-2
2011,5,6,3,0.1,3.7,355,-3
2011,5,7,2.8,-0.1,4.3,353,-2
2011,5,8,3.1,-0.3,4.4,349,-2
2011,5,9,3.1,-0.7,4.7,351,0
2011,5,10,2.4,0.1,4.8,366,1
2011,5,11,3.1,-0.3,4.6,356,3
2011,5,12,3.2,0.1,4.6,361,4
2011,5,13,3.6,-1.4,4.6,360,4
2011,5,14,3.5,-2.4,5.1,359,5
2011,5,15,3.7,-2,5.4,357,3
2011,5,16,3.7,-0.9,5.7,354,2
2011,5,17,3.8,-1.3,5.8,351,-1
2011,5,18,3.5,-1,6.9,346,-1
2011,5,19,3.1,-0.9,7.8,345,2
2011,5,20,2.6,1.1,8.7,340,-1
2011,5,21,3.8,-0.4,5.1,346,-3
2011,5,22,4.1,-2.3,4.4,355,-4
2011,5,23,3.4,-1.8,4.9,368,-7
2011,6,0,3.1,-1,4.8,360,-5
2011,6,1,2.9,-2,5.5,360,-1
2011,6,2,3.4,-2.3,5.3,353,0
2011,6,3,3.3,-2,5.4,348,0
2011,6,4,3.2,-1.6,5.2,352,-2
2011,6,5,3.3,-0.9,5.2,349,-3
2011,6,6,3,0.5,5.7,349,-6
2011,6,7,3.4,0.5,5.2,336,-5
2011,6,8,3.5,2.8,4.8,343,-3
2011,6,9,3.5,3.1,4.5,345,-2
2011,6,10,3.2,1.4,4.8,345,1
2011,6,11,2.9,1.4,5.3,340,3
2011,6,12,3.8,2.7,5.6,325,3
2011,6,13,4.1,0.2,5.7,327,2
2011,6,14,4.7,0.3,5.6,328,2
2011,6,15,5.1,0.2,6,331,5
2011,6,16,5.2,-0.9,7.2,331,4
2011,6,17,6.3,-0.7,11.3,339,6
2011,6,18,6.8,1.4,16.6,343,8
2011,6,19,3.9,2,28.9,346,14
2011,6,20,3.4,0.6,42.3,342,24
2011,6,21,6.5,-1.9,54.7,346,22
2011,6,22,12.7,-6.9,24.8,395,-3
2011,6,23,14.6,-10.9,12.5,458,-18
2011,7,0,13.8,-6.6,13.6,439,-40
2011,7,1,11.6,1.2,10.1,445,-39
2011,7,2,10.3,1.6,6,498,-28
2011,7,3,9.1,-0.7,3.8,511,-28
2011,7,4,8.1,-3.3,3.5,522,-32
2011,7,5,7.4,-2.6,3.4,531,-39
2011,7,6,5.2,-0.9,2.7,528,-42
2011,7,7,5,1.5,2.4,515,-40
2011,7,8,4.9,0.5,2,513,-36
2011,7,9,5.1,-0.8,2.2,520,-32
2011,7,10,5.1,-1.5,2.8,526,-24
2011,7,11,5,-2.1,2.4,538,-23
2011,7,12,4.4,-2.3,3,542,-25
2011,7,13,4.2,-1.5,2.9,562,-23
2011,7,14,4.1,0.9,2.8,602,-19
2011,7,15,5.2,0,2.7,607,-14
2011,7,16,4.7,2,2.8,608,-14
2011,7,17,3.9,1.9,2.8,598,-16
2011,7,18,5,-0.7,2.8,566,-18
2011,7,19,5.2,-1.4,2.3,579,-20
2011,7,20,4.9,-0.7,2.6,584,-17
2011,7,21,4.1,-1,2.8,589,-19
2011,7,22,4.6,-2.6,2.9,606,-21
2011,7,23,4,-0.6,2.8,614,-21
2011,8,0,3.6,-1.5,2.8,606,-20
2011,8,1,3.7,-0.4,2.8,611,-19
2011,8,2,3.9,-2.2,2.8,609,-13
2011,8,3,4.1,0,3,618,-10
2011,8,4,4.3,1.2,2.9,613,-9
2011,8,5,5,0,2.8,610,-9
2011,8,6,4.7,0.1,3.1,606,-10
2011,8,7,4.6,-0.8,3.1,595,-16
2011,8,8,4.9,0.6,2.5,615,-19
2011,8,9,4.8,0.4,2.8,611,-17
2011,8,10,5.2,1.4,2.9,619,-13
2011,8,11,4.7,0.3,2.1,638,-16
2011,8,12,4.7,0.8,2.4,662,-15
2011,8,13,4.6,-1.7,2.3,636,-12
2011,8,14,4.7,-0.4,2.2,619,-6
2011,8,15,5,3,2.2,663,-2
2011,8,16,4.9,3.3,2.6,642,-6
2011,8,17,3.8,0.9,2.7,631,-10
2011,8,18,3.7,-1.4,1.9,645,-13
2011,8,19,3.2,1,1.9,638,-16
2011,8,20,3.4,-0.5,1.6,630,-12
2011,8,21,3.6,-0.6,1.5,612,-12
2011,8,22,3,1,1.6,615,-13
2011,8,23,2.8,0.1,1.4,613,-13
2011,9,0,2.5,0.7,1.2,574,-15
2011,9,1,2.6,0.5,1.5,577,-17
2011,9,2,3.3,0.2,1.8,562,-14
2011,9,3,4.2,0.5,1.8,551,-12
2011,9,4,4.2,1.2,2,593,-9
2011,9,5,4,0.7,1.7,587,-8
2011,9,6,3.7,1.1,1.7,580,-8
2011,9,7,4,1.5,1.5,561,-10
2011,9,8,4.9,0.6,1.9,568,-13
2011,9,9,5,-0.2,2.1,570,-12
2011,9,10,4.6,1.2,2.3,574,-10
2011,9,11,4.4,0.8,2.4,571,-9
2011,9,12,4.8,-0.5,2.8,593,-10
2011,9,13,4.6,-0.6,2.5,588,-11
2011,9,14,4.2,1,2.4,584,-11
2011,9,15,3.2,-1.4,2.4,574,-10
2011,9,16,4.5,-1.7,2.3,589,-11
2011,9,17,4.8,-0.7,1.9,588,-12
2011,9,18,4.7,-0.3,2.3,588,-13
2011,9,19,5.5,-1.9,2.2,577,-13
2011,9,20,5.2,-1.4,2.8,599,-11
2011,9,21,5.1,-0.9,3.1,598,-12
2011,9,22,4.9,-1.1,3.5,604,-12
2011,9,23,4.9,-2.3,3.8,594,-13
2011,10,0,4.4,-1.8,3.6,591,-15
2011,10,1,4.4,-0.4,3.6,583,-12
2011,10,2,3.8,-0.3,2.8,595,-10
2011,10,3,3.3,-0.5,2.3,593,-8
2011,10,4,3.4,0,2.3,571,-10
2011,10,5,3.2,0.4,1.8,589,-9
2011,10,6,3.7,-0.1,2,584,-7
2011,10,7,3.6,-2.2,2.2,586,-10
2011,10,8,3.7,-0.3,2.2,580,-15
2011,10,9,3.6,0,2.6,543,-14
2011,10,10,3.9,-0.6,2.2,574,-13
2011,10,11,3.7,1,2,566,-12
2011,10,12,3.7,-0.2,2.1,558,-11
2011,10,13,3.9,-1.1,2.8,532,-7
2011,10,14,3.7,1.2,2.2,523,-4
2011,10,15,3.7,1,2,525,-4
2011,10,16,3.3,2.3,2.1,535,-7
2011,10,17,3.9,1.9,2.3,522,-8
2011,10,18,3.6,-1.7,2.7,513,-10
2011,10,19,3.6,-1.2,2.8,506,-10
2011,10,20,3.4,-1,2.7,499,-12
2011,10,21,4.1,-0.9,2.3,499,-14
2011,10,22,3.9,-1.5,2.7,491,-15
2011,10,23,4.1,-0.3,3,481,-17
2011,11,0,4.2,-0.8,2.6,495,-16
2011,11,1,4.2,-0.4,2.5,483,-16
2011,11,2,3.7,-0.6,2.9,472,-15
2011,11,3,4,-0.6,2.8,494,-11
2011,11,4,4.3,-1.2,2.8,481,-8
2011,11,5,3.8,-0.1,3.1,478,-9
2011,11,6,3.6,2,2.8,502,-6
2011,11,7,3.7,0,3.4,481,-3
2011,11,8,4.3,3.4,2.8,502,-4
2011,11,9,4,2.3,2.9,499,-7
2011,11,10,3.2,1.2,3.2,501,-8
2011,11,11,3.5,-1.2,2.8,501,-11
2011,11,12,3,-0.4,3.1,482,-16
2011,11,13,3.2,-0.9,3,491,-14
2011,11,14,3.5,-2.2,3,484,-13
2011,11,15,3.9,-1.6,2.9,468,-15
2011,11,16,4.2,-2,3.2,460,-17
2011,11,17,4.4,-2.7,3.4,464,-20
2011,11,18,4.6,-2.1,3.8,460,-20
2011,11,19,4.6,-0.8,3.7,456,-16
2011,11,20,4.1,-0.5,3.5,468,-11
2011,11,21,5,-1.9,3.6,481,-11
2011,11,22,5.2,-2.4,3.6,477,-14
2011,11,23,5.3,-0.5,4.4,480,-13
2011,12,0,4.9,2.9,4.7,500,-9
2011,12,1,5.6,-0.8,4,474,-8
2011,12,2,5.9,-0.7,4.4,471,-1
2011,12,3,5.8,0.4,5.3,464,1
2011,12,4,5.1,-2.7,3.6,483,0
2011,12,5,4.1,-2.6,4,490,-1
2011,12,6,3.3,-1.2,4.5,491,-2
2011,12,7,3.3,1,4.4,504,-2
2011,12,8,3.1,-0.2,4.4,503,-4
2011,12,9,3,-0.6,4,501,-9
2011,12,10,2.5,-1,4.6,491,-11
2011,12,11,2.8,1.5,4.6,504,-7
2011,12,12,3.9,0.2,4.8,507,-2
2011,12,13,3.5,-2.5,4.8,490,1
2011,12,14,3.8,-2.8,4.7,487,5
2011,12,15,3.8,-2.7,4.6,492,2
2011,12,16,3.7,-2.2,4.5,489,0
2011,12,17,3.9,-0.8,4,494,-3
2011,12,18,4.3,0.7,4,500,-7
2011,12,19,4.4,-0.9,4.6,501,-6
2011,12,20,4.3,1.6,5.1,496,-9
2011,12,21,3.8,0.3,5.2,496,-6
2011,12,22,4.5,0,5.6,491,-11
2011,12,23,3.8,-1.7,5.5,497,-13
2011,13,0,5,-2.3,5.9,496,-14
2011,13,1,4.4,-1.2,5.8,490,-12
2011,13,2,4.5,0,5.8,481,-9
2011,13,3,5.1,0.4,6,475,-6
2011,13,4,4.9,2.4,5.8,481,-5
2011,13,5,5.1,2.5,5.7,478,-1
2011,13,6,5.2,2.8,5.6,472,-3
2011,13,7,5.2,1.5,5.6,464,-3
2011,13,8,5.4,1.6,5.5,456,-4
2011,13,9,5.2,2.8,5.8,472,-2
2011,13,10,5.3,2.7,6.7,456,-4
2011,13,11,5.2,1.1,6.7,455,-6
2011,13,12,6,0.1,6.6,450,-8
2011,13,13,6.5,0.3,6.4,451,-8
2011,13,14,6.6,1.3,6.3,447,-8
2011,13,15,6.5,0.6,6.3,442,-7
2011,13,16,6.4,1.7,7,428,-10
2011,13,17,6.6,-1.2,6.6,426,-14
2011,13,18,6.9,-3.6,6.5,434,-13
2011,13,19,7.2,-3,6.1,441,-20
2011,13,20,7.4,-3,5.6,446,-25
2011,13,21,6.9,-0.3,6.2,449,-23
2011,13,22,6.6,-0.9,5.4,455,-26
2011,13,23,6.9,-1.3,3.4,495,-26
2011,14,0,6.3,-2.4,2.9,518,-28
2011,14,1,6.1,-2.6,3,519,-29
2011,14,2,6.3,-2.3,3,512,-27
2011,14,3,6.3,-2,2.9,508,-21
2011,14,4,6.2,1,2.8,515,-17
2011,14,5,6,1,3.1,517,-13
2011,14,6,5.8,3.7,3.2,547,-11
2011,14,7,6.6,-1.9,3.7,535,-10
2011,14,8,6,0.3,3.1,547,-16
2011,14,9,6,1.5,2.8,545,-15
2011,14,10,5.3,-0.1,2.9,541,-12
2011,14,11,5.2,1.8,3,529,-10
2011,14,12,5.6,2.2,2.8,529,-7
2011,14,13,5.7,-1,2.8,524,-10
2011,14,14,5.4,-2.1,3.1,531,-13
2011,14,15,5.2,-1.4,3.6,540,-15
2011,14,16,4.7,0,3.5,556,-16
2011,14,17,4.1,-0.4,3.6,539,-14
2011,14,18,3.9,-0.5,3.3,535,-10
2011,14,19,3.8,-0.2,3,541,-10
2011,14,20,3.5,0,3,521,-13
2011,14,21,4,0.8,2.8,513,-13
2011,14,22,4.6,-0.5,2.1,489,-16
2011,14,23,4.7,-0.4,2.1,484,-17
2011,15,0,4.5,0.8,2.3,470,-19
2011,15,1,4.4,0.5,2.9,476,-17
2011,15,2,4.6,-1,2.9,490,-13
2011,15,3,4.6,-2.2,2.8,494,-11
2011,15,4,5,-1.1,2.7,474,-15
2011,15,5,5.5,-1.3,2.6,469,-14
2011,15,6,5.7,-2.3,2.5,460,-11
2011,15,7,5.4,-1.5,2.8,454,-9
2011,15,8,5.2,0.2,3.7,496,-7
2011,15,9,5,2,3.7,487,-7
2011,15,10,4.3,-1.3,3.8,472,-9
2011,15,11,4.9,-1.4,2.8,486,-10
2011,15,12,4.7,-1.3,2.8,503,-6
2011,15,13,4.7,-1.4,2.8,475,-6
2011,15,14,4.5,-0.9,2.8,498,-2
2011,15,15,3.3,1.4,2.3,509,2
2011,15,16,3,0.4,2.8,512,4
2011,15,17,2.8,0.4,2.7,509,0
2011,15,18,2.6,0.8,2.3,510,-3
2011,15,19,2,0.7,2.5,501,-6
2011,15,20,1.6,0.5,2.4,495,-7
2011,15,21,2.9,-0.4,2.1,496,-6
2011,15,22,3.4,0.1,2.3,482,-9
2011,15,23,3.8,-0.5,2.4,483,-11
2011,16,0,3.6,1.2,3.1,478,-13
2011,16,1,2.9,-0.1,3.3,471,-10
2011,16,2,3.6,0.5,2.9,454,-7
2011,16,3,4.1,0.8,3,440,-6
2011,16,4,3.8,1,3.5,428,-4
2011,16,5,3.7,0.6,3.7,418,-2
2011,16,6,3.6,2.3,3.4,425,-2
2011,16,7,3.5,0.4,3.8,416,-2
2011,16,8,3.4,1.8,3.9,418,-2
2011,16,9,3.4,1.4,4.3,409,-2
2011,16,10,4,-0.3,5,410,1
2011,16,11,4.8,1.6,5.6,422,4
2011,16,12,5.9,3,9,452,11
2011,16,13,4.6,2.5,13.2,449,14
2011,16,14,2.9,-1.2,15.5,442,17
2011,16,15,5,-1.3,11.2,446,13
2011,16,16,4.6,0.9,6.3,454,0
2011,16,17,3.5,0.3,6.1,453,-5
2011,16,18,4.9,-1.9,5.8,456,-7
2011,16,19,5.8,0.3,3.5,483,-9
2011,16,20,6.1,0.5,2.8,485,-7
2011,16,21,5.7,-0.8,2.7,486,-7
2011,16,22,5.3,-0.9,2.8,484,-7
2011,16,23,5.3,-1,2.4,477,-10
2011,17,0,4.4,-1.4,3.3,490,-8
2011,17,1,3.6,0.1,3.1,492,-9
2011,17,2,3.1,-0.7,3,486,-6
2011,17,3,4,2.5,3.8,492,0
2011,17,4,4.8,-1.7,4.2,481,4
2011,17,5,3.6,-2,4,477,-1
2011,17,6,3.5,-0.9,3.1,468,-2
2011,17,7,4.2,-0.7,1.3,491,-5
2011,17,8,3.8,-0.3,1.7,497,-6
2011,17,9,3.6,-0.6,2.4,520,-4
2011,17,10,2.5,0.7,2.5,515,-6
2011,17,11,3.1,-0.1,2.8,513,-3
2011,17,12,2.2,0,3,517,-1
2011,17,13,4,0.5,2.7,520,-2
2011,17,14,4.2,0.7,2.9,514,2
2011,17,15,4.7,0.9,2.8,507,2
2011,17,16,4.8,1,2.6,503,0
2011,17,17,4,0.2,2.8,492,2
2011,17,18,3.2,-1.3,2.9,474,-4
2011,17,19,3.3,-0.6,2.5,479,-4
2011,17,20,2.9,-0.5,2.7,478,-7
2011,17,21,3.1,0.6,2.5,475,-7
2011,17,22,2.6,1.5,2.8,460,-9
2011,17,23,3,2,2.4,445,-11
2011,18,0,2.7,-0.5,2.6,437,-12
2011,18,1,2.8,-1,3.2,435,-11
2011,18,2,2.9,-1.2,3.9,438,-5
2011,18,3,3.4,-1.2,3.2,433,-5
2011,18,4,3,0.1,3.9,426,-2
2011,18,5,3.5,-1.9,3.4,426,0
2011,18,6,3.2,-0.7,3.4,424,-1
2011,18,7,3.2,0.6,3.6,431,1
2011,18,8,2.9,0.2,4.3,424,5
2011,18,9,2.8,0.3,4.6,420,5
2011,18,10,2.8,0.3,4.2,423,3
2011,18,11,2.7,1.2,3.8,425,5
2011,18,12,2.2,1.1,3.8,422,7
2011,18,13,2.4,0.8,3.6,417,7
2011,18,14,2.7,1.9,4.1,417,11
2011,18,15,3.9,2.6,5.2,424,16
2011,18,16,4.1,-1,6.6,403,14
2011,18,17,4.5,-0.8,5.6,426,12
2011,18,18,4,2.3,6.8,447,9
2011,18,19,3.6,1.8,6.7,453,7
2011,18,20,4.6,1.7,5.7,443,4
2011,18,21,4.9,1.5,5.9,443,5
2011,18,22,5.3,-3.5,6.3,445,4
2011,18,23,4.3,-0.5,6.6,455,-1
2011,19,0,4.4,1.8,6.6,463,-1
2011,19,1,4.4,2,6,468,0
2011,19,2,5,-1.6,6.2,474,2
2011,19,3,3.7,-0.8,5.3,476,1
2011,19,4,4.2,-0.4,5.4,481,1
2011,19,5,4.9,-0.3,5.6,503,2
2011,19,6,5.2,0.8,6,513,4
2011,19,7,4.9,-2.3,5.8,502,3
2011,19,8,5.6,-2.1,5.8,499,-3
2011,19,9,5.1,-1.7,5.5,507,-10
2011,19,10,5,-2.9,4.3,512,-12
2011,19,11,4.3,-2,3.8,512,-8
2011,19,12,4.4,-0.3,3.7,530,-5
2011,19,13,4.1,1.4,3.9,523,-3
2011,19,14,4.3,1.5,4.3,510,-3
2011,19,15,4.5,1,4.4,510,-5
2011,19,16,4.7,-1.7,4.2,504,-9
2011,19,17,4.2,0.2,3.8,505,-14
2011,19,18,4.1,-0.4,3.7,501,-14
2011,19,19,4.1,-0.8,3.4,516,-14
2011,19,20,3.7,0.4,3.4,494,-13
2011,19,21,4.2,0.7,3.1,479,-10
2011,19,22,4.1,0.5,2.8,471,-10
2011,19,23,4.1,0.6,2.6,467,-13
2011,20,0,3.8,0.6,2.4,464,-14
2011,20,1,3.4,0.6,2.7,461,-11
2011,20,2,3.2,0.2,2.4,464,-11
2011,20,3,3.1,0.1,2.4,457,-12
2011,20,4,3.2,0.8,2.8,451,-10
2011,20,5,3.4,1.3,3.1,452,-6
2011,20,6,3.4,0.4,3,445,-6
2011,20,7,3.4,-0.2,2.9,433,-7
2011,20,8,3.3,-0.6,2.8,432,-9
2011,20,9,3.1,0.2,2.8,429,-6
2011,20,10,3.1,-0.8,2.9,424,-6
2011,20,11,3.1,-0.8,2.5,434,-4
2011,20,12,3.4,-0.9,2.7,427,1
2011,20,13,3.4,0.3,2.8,447,3
2011,20,14,3.4,-0.7,2.8,434,3
2011,20,15,3.1,0.4,2.8,439,1
2011,20,16,3,-1.6,2.9,427,-1
2011,20,17,3,-1.9,3,423,-5
2011,20,18,3,-1,3.2,416,-9
2011,20,19,3,1.4,2.9,428,-10
2011,20,20,3.4,1,2.9,414,-8
2011,20,21,3.2,0.9,3.5,433,-3
2011,20,22,3.6,0.6,3.3,428,-4
2011,20,23,3.5,-0.9,3.6,412,-5
2011,21,0,3.5,1.2,3.6,428,-6
2011,21,1,3.9,0.1,3.8,436,-6
2011,21,2,4.3,0.2,3.6,423,-6
2011,21,3,3.7,1.9,4.5,422,-3
2011,21,4,3.8,0.6,4.2,407,-1
2011,21,5,3.9,0.2,4,403,0
2011,21,6,4.3,0.4,4.1,387,-1
2011,21,7,4.5,0.2,4.3,378,-1
2011,21,8,4.4,0,4.3,378,-1
2011,21,9,4.7,0.3,4.5,374,0
2011,21,10,5.4,2.1,4.8,379,0
2011,21,11,4.7,2.1,4.2,396,-1
2011,21,12,4.6,-0.6,3.6,406,-3
2011,21,13,4.6,-2,3.5,402,-6
2011,21,14,5.3,-0.6,3.4,410,-9
2011,21,15,5.6,-1.4,4.8,405,-6
2011,21,16,4.7,-1.6,5.3,394,-5
2011,21,17,4.6,2.4,5.4,396,-4
2011,21,18,4.2,-0.8,5.8,388,0
2011,21,19,4.1,-1.1,5.9,384,-2
2011,21,20,4.1,2,5.6,388,-4
2011,21,21,4.4,0,4.6,391,-3
2011,21,22,3.5,1.1,5.4,391,-4
2011,21,23,3.6,-0.3,5.3,384,-7
2011,22,0,3.4,0.8,5.4,395,-8
2011,22,1,3,2.1,5.2,402,-6
2011,22,2,3.6,0.9,4.4,398,-3
2011,22,3,3.6,0.6,4.5,397,0
2011,22,4,3.2,-0.5,4.4,398,2
2011,22,5,2.8,-0.5,4.6,394,1
2011,22,6,2.7,0.6,4.4,395,0
2011,22,7,2.6,0.6,4.5,396,-2
2011,22,8,2.9,1.9,4.1,399,-3
2011,22,9,3,2.4,4.1,400,-2
2011,22,10,3.3,2.1,4.4,406,-1
2011,22,11,2.9,0.8,4.6,408,1
2011,22,12,3.5,-1.9,4.5,401,5
2011,22,13,3.8,-0.1,5.1,393,3
2011,22,14,3.6,0.5,4.5,387,-3
2011,22,15,3.6,0.8,4.2,383,0
2011,22,16,3.3,1.1,3.7,386,2
2011,22,17,2.6,-0.2,3.7,383,1
2011,22,18,1.9,-0.3,3.5,380,-2
2011,22,19,1.4,-0.3,3.3,375,-4
2011,22,20,2.9,0,2.7,389,-5
2011,22,21,2.8,0,2.8,383,-4
2011,22,22,3.2,1.3,2.7,376,-5
2011,22,23,2.7,1.2,2.9,372,-5
2011,23,0,2.7,0.6,3,369,-4
2011,23,1,2.6,-0.1,3,367,-5
2011,23,2,2.6,-0.3,3.3,367,-7
2011,23,3,3.2,-0.6,3.7,371,-4
2011,23,4,3.4,-0.3,3.8,370,0
2011,23,5,3,-1.1,3.7,370,4
2011,23,6,3.4,-1.7,3.7,366,3
2011,23,7,3.7,-0.4,3.9,373,2
2011,23,8,3.7,0,4,374,2
2011,23,9,3.5,0.6,4.1,369,1
2011,23,10,3.3,-1.2,4,355,0
2011,23,11,3.7,-1.7,3.6,348,-2
2011,23,12,3.6,-1.9,3.4,348,-2
2011,23,13,3.5,-2.5,3.4,344,-5
2011,23,14,3.5,-2.1,3.3,340,-4
2011,23,15,3.3,-1.5,2.7,334,-3
2011,23,16,3.2,-1.6,2.6,335,-2
2011,23,17,2.9,-1.2,2.8,332,-2
2011,23,18,2.8,-0.3,2.8,332,-1
2011,23,19,2.6,0.3,3.4,336,-1
2011,23,20,2.3,1.3,3.8,352,0
2011,23,21,2.1,0.9,4.5,342,3
2011,23,22,2.6,-0.2,4.2,335,2
2011,23,23,2.7,0.4,4.5,329,0
2011,24,0,2.8,1,4.9,330,0
2011,24,1,3,-0.2,5.7,344,2
2011,24,2,2.8,0.1,6.3,351,3
2011,24,3,3.9,3.1,6.3,356,4
2011,24,4,3.9,2.8,5.7,353,5
2011,24,5,4,0.3,6,354,6
2011,24,6,4.6,-2.6,6.6,355,7
2011,24,7,4.8,-0.7,7.9,373,5
2011,24,8,4.4,2.8,10,387,7
2011,24,9,3.7,1.5,13.6,396,10
2011,24,10,5,3.5,11.7,393,10
2011,24,11,6.2,3.5,10.3,395,10
2011,24,12,7,3.5,8.8,398,12
2011,24,13,7.4,3,9.7,389,14
2011,24,14,7.9,1.9,8.5,377,8
2011,24,15,7.2,0.6,11.2,372,7
2011,24,16,7.6,-0.7,9.6,361,3
2011,24,17,7.7,-2.9,7.6,355,0
2011,24,18,7.5,-3.1,7,350,-4
2011,24,19,7.6,-2.7,5.8,354,-6
2011,24,20,7.8,-2.8,4.3,364,-9
2011,24,21,7.5,-2.5,5,359,-11
2011,24,22,7.1,-2.5,6.1,357,-12
2011,24,23,7,-2.3,6.1,357,-14
2011,25,0,6.7,-2.6,7.4,352,-12
2011,25,1,6.8,-2.5,7.5,363,-7
2011,25,2,7,-2.6,5.9,363,-11
2011,25,3,6.6,-2.6,6.8,355,-10
2011,25,4,6.4,-3.1,6.5,348,-9
2011,25,5,5.9,-3.3,8.6,337,-9
2011,25,6,5.3,-3.1,10.7,332,-8
2011,25,7,4.9,-2.9,10.6,328,-8
2011,25,8,5.3,-2.7,9,323,-9
2011,25,9,5.2,-2.3,8.9,320,-5
2011,25,10,5.6,-2.8,6.8,316,-8
2011,25,11,5.5,-1.8,5.9,316,-8
2011,25,12,5.9,-2.4,5.3,315,-3
2011,25,13,6.1,-3.2,4.4,321,-4
2011,25,14,5.4,-3.2,5,324,-5
