1/7/2011,00:00.0,7,-19
1/7/2011,00:00.0,7,-14
1/7/2011,00:00.0,7,-14
1/7/2011,00:00.0,7,-16
1/7/2011,00:00.0,7,-18
1/7/2011,00:00.0,7,-20
1/7/2011,00:00.0,7,-17
1/7/2011,00:00.0,7,-19
1/7/2011,00:00.0,7,-21
1/7/2011,00:00.0,7,-21
1/8/2011,00:00.0,8,-20
1/8/2011,00:00.0,8,-19
1/8/2011,00:00.0,8,-13
1/8/2011,00:00.0,8,-10
1/8/2011,00:00.0,8,-9
1/8/2011,00:00.0,8,-9
1/8/2011,00:00.0,8,-10
1/8/2011,00:00.0,8,-16
1/8/2011,00:00.0,8,-19
1/8/2011,00:00.0,8,-17
1/8/2011,00:00.0,8,-13
1/8/2011,00:00.0,8,-16
1/8/2011,00:00.0,8,-15
1/8/2011,00:00.0,8,-12
1/8/2011,00:00.0,8,-6
1/8/2011,00:00.0,8,-2
1/8/2011,00:00.0,8,-6
1/8/2011,00:00.0,8,-10
1/8/2011,00:00.0,8,-13
1/8/2011,00:00.0,8,-16
1/8/2011,00:00.0,8,-12
1/8/2011,00:00.0,8,-12
1/8/2011,00:00.0,8,-13
1/8/2011,00:00.0,8,-13
1/9/2011,00:00.0,9,-15
1/9/2011,00:00.0,9,-17
1/9/2011,00:00.0,9,-14
1/9/2011,00:00.0,9,-12
1/9/2011,00:00.0,9,-9
1/9/2011,00:00.0,9,-8
1/9/2011,00:00.0,9,-8
1/9/2011,00:00.0,9,-10
1/9/2011,00:00.0,9,-13
1/9/2011,00:00.0,9,-12
1/9/2011,00:00.0,9,-10
1/9/2011,00:00.0,9,-9
1/9/2011,00:00.0,9,-10
1/9/2011,00:00.0,9,-11
1/9/2011,00:00.0,9,-11
1/9/2011,00:00.0,9,-10
1/9/2011,00:00.0,9,-11
1/9/2011,00:00.0,9,-12
1/9/2011,00:00.0,9,-13
1/9/2011,00:00.0,9,-13
1/9/2011,00:00.0,9,-11
1/9/2011,00:00.0,9,-12
1/9/2011,00:00.0,9,-12
1/9/2011,00:00.0,9,-13
1/10/2011,00:00.0,10,-15
1/10/2011,00:00.0,10,-12
1/10/2011,00:00.0,10,-10
1/10/2011,00:00.0,10,-8
1/10/2011,00:00.0,10,-10
1/10/2011,00:00.0,10,-9
1/10/2011,00:00.0,10,-7
1/10/2011,00:00.0,10,-10
1/10/2011,00:00.0,10,-15
1/10/2011,00:00.0,10,-14
1/10/2011,00:00.0,10,-13
1/10/2011,00:00.0,10,-12
1/10/2011,00:00.0,10,-11
1/10/2011,00:00.0,10,-7
1/10/2011,00:00.0,10,-4
1/10/2011,00:00.0,10,-4
1/10/2011,00:00.0,10,-7
1/10/2011,00:00.0,10,-8
