2011,3,8,6.4,325.4,-0.3,0.1,0.4,15366,13.2,344,0.005,2.66,4
2011,3,9,6.1,319.8,0.1,0.3,0.4,16817,13.8,338,0.008,2.72,3
2011,3,10,5.7,319.2,0.7,0.4,0.9,22394,13.6,328,0.01,2.54,5
2011,3,11,5.1,329,-0.8,0.3,1,27732,19.1,323,0.012,3.49,9
2011,3,12,4.5,338.3,-1.2,1.1,1.5,32718,19,318,0.01,3.34,5
2011,3,13,6.6,153.6,-3.4,0.4,2.1,45691,10.5,312,0.012,1.79,0
2011,3,14,6,162.6,-1.2,0.2,1.6,47710,11.5,312,0.016,1.99,1
2011,3,15,4.3,147.1,2.4,0.4,0.7,56380,14,336,0.013,2.78,5
2011,3,16,3.9,45.8,1.2,0.8,1.7,61970,14.7,348,0.013,3.13,5
2011,3,17,5.6,159.7,-4.4,1.2,1.7,60030,13.7,355,0.016,3.07,0
2011,3,18,6.4,137.9,-2.2,0.8,2.3,63881,12.1,352,0.02,2.7,-8
2011,3,19,5.6,134.5,0.1,1.2,3.7,136144,9.4,385,0.024,2.55,-8
2011,3,20,7.2,115.8,3.8,1.3,2.4,156322,7.9,378,0.029,2.1,-5
2011,3,21,7.4,99.4,2.6,1.5,3.2,125704,7.6,375,0.028,1.98,-2
2011,3,22,9.5,102.7,6.6,1,2.3,96455,6.3,376,0.027,1.65,-1
2011,3,23,8.4,82.1,5.5,0.7,1.8,92055,8.2,386,0.025,2.24,1
2011,4,0,7.7,88.2,1,0.9,1.7,113208,8.1,386,0.029,2.25,1
2011,4,1,6.8,116.7,0,1.4,2.1,120354,8.8,393,0.03,2.54,1
2011,4,2,5.4,107.3,1.5,1,3.3,128139,10.4,402,0.032,3.17,5
2011,4,3,5.2,176.9,-3.7,0.4,0.8,110490,8.9,399,0.031,2.66,5
2011,4,4,4.7,121.6,-0.5,0.6,2.1,106076,7.3,404,0.035,2.27,0
2011,4,5,4.5,111.8,0.3,0.7,1.9,101969,6.7,414,0.033,2.17,-1
2011,4,6,5.3,140.1,-0.8,0.6,0.9,86554,6.2,426,0.033,2.13,-4
2011,4,7,5.5,157,-0.7,0.2,0.4,93668,5.9,422,0.031,1.97,-8
2011,4,8,5.1,179.3,-0.7,0.2,0.3,97327,5.8,421,0.031,1.93,-8
2011,4,9,5.2,178,-1,0.1,0.1,59595,5.6,418,0.027,1.81,-9
2011,4,10,5.2,177.3,-1,0.1,0.2,56705,5.6,415,0.026,1.78,-7
2011,4,11,4.7,168.2,-1.2,0.3,0.5,63169,5.2,419,0.033,1.73,-1
2011,4,12,4.3,170,-1.9,0.2,1,87546,4.7,426,0.036,1.63,3
2011,4,13,4.2,165.9,-1.5,0.1,0.3,87568,4.6,425,0.036,1.59,-1
2011,4,14,4.1,155.5,-1.8,0.2,0.5,77938,4.3,423,0.04,1.49,0
2011,4,15,3.8,146.2,-1.7,0.1,0.3,78065,4.8,422,0.04,1.66,0
2011,4,16,3.7,140.5,-0.9,0.1,0.5,61765,5,415,0.039,1.66,-2
2011,4,17,2.9,155,-0.4,0.7,1,76171,4.9,409,0.038,1.58,-4
2011,4,18,2.1,160.7,-0.7,0.6,0.3,73251,4.9,404,0.035,1.52,-4
2011,4,19,3.1,141.9,-0.7,0.2,0.4,77070,4.7,407,0.033,1.47,-5
2011,4,20,3.4,130.4,-0.4,0.1,0.2,69187,3.9,404,0.034,1.21,-4
2011,4,21,2.5,115.4,-0.3,0.6,0.6,70014,3.9,401,0.034,1.19,-3
2011,4,22,2.6,117.4,-0.2,0.2,0.5,70475,3.8,397,0.033,1.13,-4
2011,4,23,2.8,139.6,0.5,0.2,0.5,69627,3.5,391,0.036,1.02,-6
2011,5,0,2.9,135.3,0.8,0.2,0.5,71386,3.2,401,0.033,0.97,-6
2011,5,1,3.1,144.3,1.3,0.1,0.7,66063,2.7,404,0.033,0.83,-6
2011,5,2,2.7,149.5,2.3,0.1,0.3,41140,2.8,392,0.029,0.8,-3
2011,5,3,1.6,157.6,0.6,0.4,0.8,49758,3.3,381,0.031,0.9,-1
2011,5,4,1.9,128.8,0.8,0.3,1,38305,3.3,375,0.028,0.86,-1
2011,5,5,2.4,139.9,1,0.4,0.2,39334,3.6,364,0.024,0.87,-2
2011,5,6,3,160.3,0.1,0.1,0.4,49589,3.7,355,0.025,0.86,-3
2011,5,7,2.8,142,-0.1,0.2,0.2,41250,4.3,353,0.025,0.98,-2
2011,5,8,3.1,140.1,-0.3,0.2,0.7,32286,4.4,349,0.025,0.98,-2
2011,5,9,3.1,144.9,-0.7,0.5,1,35867,4.7,351,0.028,1.08,0
2011,5,10,2.4,64.7,0.1,0.5,0.9,41379,4.8,366,0.027,1.19,1
2011,5,11,3.1,128.6,-0.3,0.1,0.7,34063,4.6,356,0.022,1.06,3
2011,5,12,3.2,131.1,0.1,0.1,1,35279,4.6,361,0.021,1.09,4
2011,5,13,3.6,133.4,-1.4,0.2,0.7,40197,4.6,360,0.023,1.09,4
2011,5,14,3.5,130.1,-2.4,0.1,0.3,36347,5.1,359,0.023,1.2,5
2011,5,15,3.7,140.1,-2,0.2,0.8,32868,5.4,357,0.018,1.23,3
2011,5,16,3.7,135.9,-0.9,0.1,0.4,33647,5.7,354,0.019,1.28,2
2011,5,17,3.8,139.1,-1.3,0.1,0.5,27767,5.8,351,0.015,1.26,-1
2011,5,18,3.5,131.2,-1,0.1,0.4,25923,6.9,346,0.012,1.45,-1
2011,5,19,3.1,125.1,-0.9,0.4,1.2,25513,7.8,345,0.012,1.62,2
2011,5,20,2.6,196.6,1.1,0.5,1.9,23258,8.7,340,0.011,1.75,-1
2011,5,21,3.8,321,-0.4,0.3,2,38555,5.1,346,0.025,1.12,-3
2011,5,22,4.1,358.9,-2.3,0.2,0.6,34459,4.4,355,0.029,1.03,-4
2011,5,23,3.4,13.6,-1.8,0.3,0.5,40616,4.9,368,0.038,1.28,-7
2011,6,0,3.1,337.4,-1,0.3,0.8,50511,4.8,360,0.043,1.22,-5
2011,6,1,2.9,351,-2,0.3,0.5,49203,5.5,360,0.055,1.45,-1
2011,6,2,3.4,312.2,-2.3,0.1,0.3,48401,5.3,353,0.053,1.34,0
2011,6,3,3.3,322.2,-2,0.1,0.4,52075,5.4,348,0.051,1.31,0
2011,6,4,3.2,282.6,-1.6,0.1,0.9,39562,5.2,352,0.045,1.27,-2
2011,6,5,3.3,302.1,-0.9,0.1,0.7,41222,5.2,349,0.043,1.24,-3
2011,6,6,3,336.5,0.5,0.2,0.8,55696,5.7,349,0.047,1.38,-6
2011,6,7,3.4,338.7,0.5,0.1,0.8,42111,5.2,336,0.052,1.18,-5
2011,6,8,3.5,300,2.8,0.2,0.7,35562,4.8,343,0.039,1.09,-3
2011,6,9,3.5,274.7,3.1,0.1,0.5,33478,4.5,345,0.036,1.02,-2
2011,6,10,3.2,145.2,1.4,0.2,1.6,32256,4.8,345,0.031,1.07,1
2011,6,11,2.9,130,1.4,0.3,0.8,33322,5.3,340,0.027,1.13,3
2011,6,12,3.8,330.3,2.7,0.5,0.6,32059,5.6,325,0.027,1.09,3
2011,6,13,4.1,318.6,0.2,0.1,0.9,32551,5.7,327,0.03,1.14,2
2011,6,14,4.7,320,0.3,0.3,0.5,33610,5.6,328,0.025,1.11,2
2011,6,15,5.1,316.6,0.2,0.2,0.4,33863,6,331,0.018,1.18,5
2011,6,16,5.2,313.8,-0.9,0.2,0.8,30146,7.2,331,0.016,1.4,4
2011,6,17,6.3,306.2,-0.7,0.8,1,29927,11.3,339,0.013,2.28,6
2011,6,18,6.8,302.8,1.4,1.1,2.1,29439,16.6,343,0.009,3.38,8
2011,6,19,3.9,97,2,1,1.3,27808,28.9,346,0.008,5.96,14
2011,6,20,3.4,142.6,0.6,1,1.5,24069,42.3,342,0.009,8.56,24
2011,6,21,6.5,131.1,-1.9,1.8,1.9,28441,54.7,346,0.01,11.37,22
2011,6,22,12.7,306,-6.9,4.1,7.8,184946,24.8,395,0.031,7.26,-3
2011,6,23,14.6,309.3,-10.9,1.3,3.8,318259,12.5,458,0.039,5.06,-18
2011,7,0,13.8,299.5,-6.6,1.2,5.8,331461,13.6,439,0.064,5.5,-40
2011,7,1,11.6,296.7,1.2,1.2,6.1,356943,10.1,445,0.07,4.28,-39
2011,7,2,10.3,308.3,1.6,1.1,2.9,403311,6,498,0.071,3.19,-28
2011,7,3,9.1,323,-0.7,0.4,1.7,231050,3.8,511,0.041,1.93,-28
2011,7,4,8.1,315.5,-3.3,0.7,1.6,284495,3.5,522,0.059,1.97,-32
2011,7,5,7.4,316.3,-2.6,0.4,1.1,225735,3.4,531,0.042,1.87,-39
2011,7,6,5.2,324.3,-0.9,0.9,1.5,140127,2.7,528,0.052,1.52,-42
2011,7,7,5,333.6,1.5,0.1,0.7,95966,2.4,515,0.042,1.24,-40
2011,7,8,4.9,334.9,0.5,0.2,1.3,60324,2,513,0.042,1.03,-36
2011,7,9,5.1,329.3,-0.8,0.2,2.1,73945,2.2,520,0.046,1.18,-32
2011,7,10,5.1,350.8,-1.5,0.4,1.1,113853,2.8,526,0.064,1.62,-24
2011,7,11,5,327.9,-2.1,0.3,1.1,103293,2.4,538,0.052,1.4,-23
2011,7,12,4.4,343.8,-2.3,0.4,0.5,130033,3,542,0.061,1.83,-25
2011,7,13,4.2,335.9,-1.5,0.4,2.1,159952,2.9,562,0.052,1.85,-23
2011,7,14,4.1,215.5,0.9,0.9,1.9,194125,2.8,602,0.047,2.01,-19
2011,7,15,5.2,71,0,0.7,1.9,156512,2.7,607,0.05,1.99,-14
2011,7,16,4.7,113.9,2,0.6,1.6,157602,2.8,608,0.04,2.01,-14
2011,7,17,3.9,44,1.9,0.6,1.3,205116,2.8,598,0.05,2.01,-16
2011,7,18,5,311.2,-0.7,0.1,1.9,156340,2.8,566,0.047,1.78,-18
2011,7,19,5.2,300.2,-1.4,0.1,0.8,137750,2.3,579,0.051,1.55,-20
2011,7,20,4.9,313.1,-0.7,0.6,2,145885,2.6,584,0.055,1.81,-17
2011,7,21,4.1,333,-1,0.5,1.1,196313,2.8,589,0.064,2.04,-19
2011,7,22,4.6,304.2,-2.6,0.4,1.6,195876,2.9,606,0.055,2.17,-21
2011,7,23,4,290.6,-0.6,0.3,2.1,196247,2.8,614,0.051,2.12,-21
2011,8,0,3.6,325.6,-1.5,0.2,0.7,200204,2.8,606,0.056,2.1,-20
2011,8,1,3.7,21.2,-0.4,0.5,1.6,212814,2.8,611,0.06,2.16,-19
2011,8,2,3.9,357.2,-2.2,0.3,0.5,201927,2.8,609,0.059,2.14,-13
2011,8,3,4.1,276.7,0,0.1,1.1,171588,3,618,0.051,2.3,-10
2011,8,4,4.3,277.6,1.2,0.3,0.4,153376,2.9,613,0.041,2.12,-9
2011,8,5,5,272.4,0,0.5,3,169177,2.8,610,0.049,2.08,-9
2011,8,6,4.7,271.3,0.1,0.1,2,180772,3.1,606,0.048,2.27,-10
2011,8,7,4.6,342.4,-0.8,0.5,1.9,195970,3.1,595,0.055,2.24,-16
2011,8,8,4.9,268.8,0.6,0.3,1.7,196731,2.5,615,0.059,1.95,-19
2011,8,9,4.8,64.6,0.4,0.4,2.1,229328,2.8,611,0.069,2.23,-17
2011,8,10,5.2,44.6,1.4,0.4,2.8,213176,2.9,619,0.058,2.29,-13
2011,8,11,4.7,281.6,0.3,0.8,1.9,175764,2.1,638,0.057,1.75,-16
2011,8,12,4.7,266.9,0.8,0.2,1.6,195065,2.4,662,0.056,2.15,-15
2011,8,13,4.6,305.5,-1.7,0.3,1.9,171268,2.3,636,0.055,1.9,-12
2011,8,14,4.7,318.5,-0.4,0.3,1.3,168832,2.2,619,0.052,1.7,-6
2011,8,15,5,247.2,3,0.3,1.2,192672,2.2,663,0.045,1.91,-2
2011,8,16,4.9,289.5,3.3,0.3,1.2,205626,2.6,642,0.043,2.1,-6
2011,8,17,3.8,311.6,0.9,0.6,1.8,244855,2.7,631,0.046,2.13,-10
2011,8,18,3.7,312,-1.4,0.3,0.7,179640,1.9,645,0.045,1.56,-13
2011,8,19,3.2,355.9,1,0.1,1.6,175726,1.9,638,0.044,1.52,-16
2011,8,20,3.4,315.1,-0.5,0.4,1.8,168626,1.6,630,0.047,1.26,-12
2011,8,21,3.6,333.4,-0.6,0.6,0.5,146438,1.5,612,0.056,1.15,-12
2011,8,22,3,19.2,1,0.3,1,178571,1.6,615,0.045,1.19,-13
2011,8,23,2.8,66.1,0.1,0.3,0.8,171467,1.4,613,0.05,1.05,-13
2011,9,0,2.5,356.3,0.7,0.4,0.9,141816,1.2,574,0.065,0.83,-15
2011,9,1,2.6,4.8,0.5,0.3,0.4,131303,1.5,577,0.054,1.01,-17
2011,9,2,3.3,32.3,0.2,0.4,1.1,114469,1.8,562,0.052,1.15,-14
2011,9,3,4.2,13.2,0.5,0.4,1.3,153678,1.8,551,0.061,1.14,-12
2011,9,4,4.2,286.1,1.2,0.4,1.2,142171,2,593,0.042,1.37,-9
2011,9,5,4,294.9,0.7,0.3,0.9,163779,1.7,587,0.048,1.17,-8
2011,9,6,3.7,295.9,1.1,0.3,1.1,176834,1.7,580,0.047,1.13,-8
2011,9,7,4,318.7,1.5,0.6,0.7,119852,1.5,561,0.047,0.94,-10
2011,9,8,4.9,325.8,0.6,0.2,0.7,127216,1.9,568,0.048,1.22,-13
2011,9,9,5,329.6,-0.2,0.2,1.1,135474,2.1,570,0.046,1.35,-12
2011,9,10,4.6,309.7,1.2,0.3,1.9,158485,2.3,574,0.048,1.51,-10
2011,9,11,4.4,319.9,0.8,0.2,1,163897,2.4,571,0.053,1.58,-9
2011,9,12,4.8,356.9,-0.5,0.2,1.1,150574,2.8,593,0.061,2.05,-10
2011,9,13,4.6,341.9,-0.6,0.4,1.3,139335,2.5,588,0.058,1.78,-11
2011,9,14,4.2,299.3,1,0.5,1.3,152916,2.4,584,0.04,1.59,-11
2011,9,15,3.2,30.9,-1.4,0.3,0.8,145402,2.4,574,0.051,1.59,-10
2011,9,16,4.5,335.5,-1.7,0.4,1.5,145354,2.3,589,0.045,1.57,-11
2011,9,17,4.8,308.1,-0.7,0.3,0.3,113986,1.9,588,0.034,1.25,-12
2011,9,18,4.7,284.3,-0.3,0.3,0.7,138071,2.3,588,0.039,1.54,-13
2011,9,19,5.5,318.8,-1.9,0.3,0.6,116980,2.2,577,0.05,1.47,-13
2011,9,20,5.2,305.5,-1.4,0.3,1.4,179069,2.8,599,0.055,2.05,-11
2011,9,21,5.1,348.9,-0.9,0.1,2,178628,3.1,598,0.056,2.27,-12
2011,9,22,4.9,317.7,-1.1,0.3,1.7,210406,3.5,604,0.056,2.61,-12
2011,9,23,4.9,338.3,-2.3,0.2,0.9,216823,3.8,594,0.064,2.81,-13
2011,10,0,4.4,351.5,-1.8,0.3,1.2,183990,3.6,591,0.06,2.6,-15
2011,10,1,4.4,336.5,-0.4,0.2,1,160337,3.6,583,0.058,2.52,-12
2011,10,2,3.8,311,-0.3,0.2,1.4,149786,2.8,595,0.054,2.01,-10
2011,10,3,3.3,290.3,-0.5,0.3,1.3,139314,2.3,593,0.055,1.65,-8
2011,10,4,3.4,324.5,0,0.2,0.4,106509,2.3,571,0.051,1.51,-10
2011,10,5,3.2,261.5,0.4,0.6,1.3,92116,1.8,589,0.045,1.23,-9
2011,10,6,3.7,270.8,-0.1,0.2,1.9,101031,2,584,0.042,1.33,-7
2011,10,7,3.6,253.3,-2.2,0.1,1,98106,2.2,586,0.042,1.47,-10
2011,10,8,3.7,254.6,-0.3,0.2,1.5,102514,2.2,580,0.045,1.46,-15
2011,10,9,3.6,332.2,0,0.3,1,100027,2.6,543,0.055,1.56,-14
2011,10,10,3.9,249.2,-0.6,0.1,1.5,89297,2.2,574,0.05,1.45,-13
2011,10,11,3.7,254.9,1,0.2,1.4,93782,2,566,0.049,1.28,-12
2011,10,12,3.7,270.1,-0.2,0.2,1.5,92550,2.1,558,0.05,1.31,-11
2011,10,13,3.9,337.4,-1.1,0.1,0.9,80648,2.8,532,0.06,1.64,-7
2011,10,14,3.7,332.3,1.2,0.1,1.2,82083,2.2,523,0.05,1.21,-4
2011,10,15,3.7,359.5,1,0.3,1.3,92154,2,525,0.059,1.14,-4
2011,10,16,3.3,117.2,2.3,0.8,1.1,105710,2.1,535,0.06,1.24,-7
2011,10,17,3.9,60.9,1.9,0.4,1.5,97463,2.3,522,0.055,1.28,-8
2011,10,18,3.6,301.7,-1.7,0.1,0.8,111018,2.7,513,0.059,1.47,-10
2011,10,19,3.6,302.8,-1.2,0.1,0.9,108280,2.8,506,0.057,1.47,-10
2011,10,20,3.4,305.4,-1,0.4,0.8,110035,2.7,499,0.053,1.36,-12
2011,10,21,4.1,283.2,-0.9,0.1,0.5,72820,2.3,499,0.042,1.12,-14
2011,10,22,3.9,301.9,-1.5,0.1,1,83713,2.7,491,0.054,1.32,-15
2011,10,23,4.1,312.7,-0.3,0.1,0.6,85108,3,481,0.058,1.43,-17
2011,11,0,4.2,283.1,-0.8,0.2,1.2,68743,2.6,495,0.047,1.26,-16
2011,11,1,4.2,306.2,-0.4,0.2,0.5,85226,2.5,483,0.051,1.17,-16
2011,11,2,3.7,339.9,-0.6,0.2,0.5,111545,2.9,472,0.061,1.34,-15
2011,11,3,4,304.1,-0.6,0.2,1.5,90797,2.8,494,0.054,1.39,-11
2011,11,4,4.3,301.6,-1.2,0.2,1.5,83348,2.8,481,0.051,1.3,-8
2011,11,5,3.8,327.7,-0.1,0.2,1.8,86297,3.1,478,0.053,1.43,-9
2011,11,6,3.6,274.8,2,0.3,1.2,88314,2.8,502,0.047,1.4,-6
2011,11,7,3.7,18.5,0,0.4,2.1,119166,3.4,481,0.047,1.56,-3
2011,11,8,4.3,238.6,3.4,0.4,0.7,81109,2.8,502,0.042,1.38,-4
2011,11,9,4,267.7,2.3,0.3,1,86823,2.9,499,0.045,1.42,-7
2011,11,10,3.2,239.4,1.2,0.6,1.3,97401,3.2,501,0.049,1.6,-8
2011,11,11,3.5,268.8,-1.2,0.3,0.8,80383,2.8,501,0.052,1.42,-11
2011,11,12,3,330.6,-0.4,0.1,0.8,122939,3.1,482,0.059,1.49,-16
2011,11,13,3.2,303.3,-0.9,0.2,1.1,84703,3,491,0.052,1.46,-14
2011,11,14,3.5,302.8,-2.2,0.2,0.6,77031,3,484,0.048,1.4,-13
2011,11,15,3.9,326.1,-1.6,0.2,0.8,62113,2.9,468,0.047,1.26,-15
2011,11,16,4.2,327,-2,0.1,0.6,70647,3.2,460,0.048,1.35,-17
2011,11,17,4.4,320.9,-2.7,0.2,0.3,74468,3.4,464,0.044,1.44,-20
2011,11,18,4.6,320,-2.1,0.6,1.1,69442,3.8,460,0.039,1.55,-20
2011,11,19,4.6,327.2,-0.8,0.2,0.8,86947,3.7,456,0.047,1.53,-16
2011,11,20,4.1,322.4,-0.5,0.8,0.7,100596,3.5,468,0.042,1.5,-11
2011,11,21,5,318,-1.9,0.2,0.7,93459,3.6,481,0.042,1.62,-11
2011,11,22,5.2,311.3,-2.4,0.1,0.7,101476,3.6,477,0.042,1.6,-14
2011,11,23,5.3,291.7,-0.5,0.2,1.4,98077,4.4,480,0.046,2,-13
2011,12,0,4.9,233.2,2.9,0.1,0.4,88826,4.7,500,0.039,2.27,-9
2011,12,1,5.6,302.9,-0.8,0.2,1.6,97037,4,474,0.051,1.81,-8
2011,12,2,5.9,300.3,-0.7,0.3,2.3,85637,4.4,471,0.034,1.85,-1
2011,12,3,5.8,313.8,0.4,0.4,2.4,79624,5.3,464,0.03,2.13,1
2011,12,4,5.1,316.8,-2.7,0.5,1.8,123617,3.6,483,0.039,1.62,0
2011,12,5,4.1,303.6,-2.6,0.9,0.9,145409,4,490,0.036,1.83,-1
2011,12,6,3.3,323.9,-1.2,0.8,1.2,157713,4.5,491,0.031,2.04,-2
2011,12,7,3.3,338.3,1,0.4,1.1,149475,4.4,504,0.033,2.11,-2
2011,12,8,3.1,352.2,-0.2,0.2,0.7,132079,4.4,503,0.03,2.08,-4
2011,12,9,3,16.3,-0.6,0.7,0.8,127381,4,501,0.03,1.88,-9
2011,12,10,2.5,332.8,-1,0.4,0.7,128466,4.6,491,0.025,2.04,-11
2011,12,11,2.8,136.2,1.5,0.9,0.9,111654,4.6,504,0.022,2.12,-7
2011,12,12,3.9,137.9,0.2,0.3,1.3,118756,4.8,507,0.022,2.24,-2
2011,12,13,3.5,291.2,-2.5,0.5,1,125198,4.8,490,0.027,2.13,1
2011,12,14,3.8,22.7,-2.8,0.5,0.6,131676,4.7,487,0.031,2.09,5
2011,12,15,3.8,49.2,-2.7,0.5,0.7,130035,4.6,492,0.032,2.1,2
2011,12,16,3.7,358.9,-2.2,0.3,1,140386,4.5,489,0.035,2.05,0
2011,12,17,3.9,350.9,-0.8,1,1.2,164288,4,494,0.047,1.94,-3
2011,12,18,4.3,330.8,0.7,1,1.1,136040,4,500,0.042,1.95,-7
2011,12,19,4.4,312.4,-0.9,0.5,2.1,117421,4.6,501,0.032,2.17,-6
2011,12,20,4.3,318.1,1.6,0.3,0.9,118667,5.1,496,0.032,2.36,-9
2011,12,21,3.8,345.5,0.3,0.6,1.6,122541,5.2,496,0.032,2.41,-6
2011,12,22,4.5,321.2,0,0.4,0.8,124404,5.6,491,0.031,2.53,-11
2011,12,23,3.8,309.7,-1.7,0.5,2,123805,5.5,497,0.028,2.52,-13
2011,13,0,5,306,-2.3,0.3,1.1,112234,5.9,496,0.026,2.68,-14
2011,13,1,4.4,314.9,-1.2,0.4,1,139262,5.8,490,0.032,2.62,-12
2011,13,2,4.5,341.1,0,0.4,1.1,144260,5.8,481,0.034,2.55,-9
2011,13,3,5.1,356.7,0.4,0.1,0.7,118190,6,475,0.031,2.54,-6
2011,13,4,4.9,343.8,2.4,0.1,0.9,131314,5.8,481,0.029,2.5,-5
2011,13,5,5.1,338.2,2.5,0.2,1.6,113293,5.7,478,0.026,2.4,-1
2011,13,6,5.2,334.3,2.8,0.1,0.7,140526,5.6,472,0.031,2.34,-3
2011,13,7,5.2,330.9,1.5,0.2,1.3,120560,5.6,464,0.032,2.27,-3
2011,13,8,5.4,333.1,1.6,0.1,1.1,100191,5.5,456,0.03,2.14,-4
2011,13,9,5.2,24.6,2.8,0.2,1.5,103318,5.8,472,0.028,2.4,-2
2011,13,10,5.3,353.7,2.7,0.1,0.8,114184,6.7,456,0.028,2.59,-4
2011,13,11,5.2,14.9,1.1,0.2,1.1,105258,6.7,455,0.028,2.58,-6
2011,13,12,6,27.9,0.1,0.4,0.8,86038,6.6,450,0.028,2.48,-8
2011,13,13,6.5,49.2,0.3,0.2,1.3,91055,6.4,451,0.022,2.37,-8
